Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Diepholz	2018-04-21	8.7	14.8	20	0	12.3	2.2	6.6
Diepholz	2018-04-22	5.2	16.1	25.8	4.3	10	3.2	14.3
Diepholz	2018-04-23	6.4	14.2	18.4	0	7.5	5	12.5
Diepholz	2018-04-24	7.1	10.7	13.2	0.3	0	4.8	12.1
Diepholz	2018-04-25	3.6	10.6	13.8	2.5	1.4	5.7	18.2
Diepholz	2018-04-26	2.8	8.6	13.6	7.4	4.6	5.1	19.6
Diepholz	2018-04-27	2.2	10	15.4	0	8.2	2.5	7
Diepholz	2018-04-28	5	12.5	17.4	0	2.1	3.3	10.9
Diepholz	2018-04-29	7.8	15	21.2	0.9	5.7	2.9	9.8
Diepholz	2018-04-30	7.1	13.5	16.3	1.4	2.6	6.2	17
Diepholz	2018-05-01	0.5	7.1	12	0.4	3.7	8.2	18.8
Diepholz	2018-05-02	-0.1	10	17.4	0	13.5	3.3	10.5
Diepholz	2018-05-03	5.1	11.4	16.4	0	8.3	2.9	8.1
Diepholz	2018-05-04	2.1	11	17.7	0	13.9	2	6.7
Diepholz	2018-05-05	4.3	13.6	20.5	0	14	3.1	9.2
Diepholz	2018-05-06	4.7	16.5	23.6	0	14.3	3.9	10
Diepholz	2018-05-07	9.5	17.7	24.3	0	14.2	4.1	10.3
Diepholz	2018-05-08	6.7	18.2	25.4	0	14.2	4	11.8
Diepholz	2018-05-09	10.8	20.1	27.4	0	13.3	3.5	10.9
Diepholz	2018-05-10	11.5	14.5	19.8	0.2	5.7	3.2	10.7
Diepholz	2018-05-11	9.5	14	18.9	0	4.1	2.1	6.3
Diepholz	2018-05-12	12.3	18	22.8	0	7.2	4	10.8
Diepholz	2018-05-13	13.8	18.6	27.4	2.4	8.8	3.9	14.4
Diepholz	2018-05-14	11.6	20.2	27.9	0	12.6	3.5	11.6
Diepholz	2018-05-15	10.8	19.2	24.3	0	10.6	2.5	8.7
Diepholz	2018-05-16	9.5	16.1	24.5	0.1	5.4	3.8	15.5
Diepholz	2018-05-17	8.7	10.8	14.6	0	2.2	5.4	12.1
Diepholz	2018-05-18	5.3	11.1	16.3	0	6.5	3.7	9.9
Diepholz	2018-05-19	2.9	11.7	17.5	0	6.1	1.4	5.4
Diepholz	2018-05-20	6.6	16.6	23.7	0	13.5	3.3	10
Diepholz	2018-05-21	10.9	18.4	24.6	0	14.8	5.7	14.2
Diepholz	2018-05-22	12.5	18.4	26.1	0.6	6.1	3.3	8.8
Diepholz	2018-05-23	14.9	19.9	25.1	0	7.5	3.5	9.9
Diepholz	2018-05-24	13.2	19.1	25.7	0	6.6	3.6	13.6
Diepholz	2018-05-25	15.7	21.3	26.9	0	5.7	4.5	12.6
Diepholz	2018-05-26	13.9	21.9	28.7	0	13.6	3	8.6
Diepholz	2018-05-27	13.1	20.8	27.7	3	9.7	3.4	10.8
Diepholz	2018-05-28	14.5	23.4	29.9	0	14.4	2	7.2
Diepholz	2018-05-29	17.7	24.3	32.8	3.1	10.8	4.1	16.6
Diepholz	2018-05-30	17.3	22	27.6	0	6.2	2.1	6
Diepholz	2018-05-31	15.4	22.8	30.5	0.4	10.5	2.5	14.6
Diepholz	2018-06-01	16.5	21.2	27.5	2.2	6.6	2.5	10.9
Diepholz	2018-06-02	15.4	17.8	20.1	0	0	3.5	8.4
Diepholz	2018-06-03	12.3	18.4	23.4	0	5.2	1.8	6.1
Diepholz	2018-06-04	12.1	17.1	21.9	0	0.4	2.3	6.7
Diepholz	2018-06-05	13	17.6	23.3	0	8.8	2.1	5.8
Diepholz	2018-06-06	10.6	20.3	27.1	0	15.2	3.4	11.7
Diepholz	2018-06-07	14.5	23.3	30.2	0	14.8	2.8	8.8
Diepholz	2018-06-08	14.4	21.9	30.3	1	6.2	2.3	11.5
Diepholz	2018-06-09	17.1	22.9	30.8	0	7.5	2.7	7.1
Diepholz	2018-06-10	15.6	18.6	23.6	3	2.8	3.2	9.1
Diepholz	2018-06-11	11.9	17.2	22.7	0	9.8	2.5	8.6
Diepholz	2018-06-12	8.1	14.6	19.6	0	2.2	3.2	8.8
Diepholz	2018-06-13	8	14	18.6	0	1.6	3.6	10.5
Diepholz	2018-06-14	6.9	15.3	22.7	2.2	7.9	4	12
Diepholz	2018-06-15	14.2	18.6	24	0	4.4	1.9	5.9
Diepholz	2018-06-16	13.3	20	25.5	0.9	7	3.3	12
Diepholz	2018-06-17	13	17	21.3	0	4	4.3	11
Diepholz	2018-06-18	13	17.2	22.2	0.4	0.7	4.4	10.6
Diepholz	2018-06-19	13.5	18	21	0.5	0.3	3.9	10.4
Diepholz	2018-06-20	15	21.4	27.5	4.4	10.2	3.9	10.7
Diepholz	2018-06-21	9.9	14.1	17.6	6.3	6	5.5	19.7
Diepholz	2018-06-22	9.4	12.8	17.4	3	4.8	5.8	16.9
Diepholz	2018-06-23	9.9	13.4	17.7	0.1	2.1	5.2	12.7
Diepholz	2018-06-24	9.9	12.8	15.6	1.3	0.1	3.4	9.5
Diepholz	2018-06-25	12.5	15.5	20.4	0	4.8	3.7	9.4
Diepholz	2018-06-26	11.1	14.1	18.7	0	2.1	1.9	5.5
Diepholz	2018-06-27	7.9	18.2	26.2	0	10.8	2.4	9.7
Diepholz	2018-06-28	11.4	20.6	27.4	0	15.2	2.7	8.8
Diepholz	2018-06-29	12.4	20.2	27.4	0	15.3	2.8	8.4
Diepholz	2018-06-30	13.9	19.7	25.6	0	15.5	4.9	12.7
Diepholz	2018-07-01	12.1	19.1	25.1	0	15.5	5.2	13.4
Diepholz	2018-07-02	11	18.9	25.1	0	15.4	3.7	11
Diepholz	2018-07-03	9.8	19.2	27.5	0	15.2	2.1	9
Diepholz	2018-07-04	9.9	20.1	29.2	0	14.7	2	9.2
Diepholz	2018-07-05	13.5	19	25.9	0	14.6	2.9	9.9
Diepholz	2018-07-06	10.5	18.3	24.4	0	8.8	3.7	13.8
Diepholz	2018-07-07	10.3	16.9	23.7	0	13.5	3.2	9.8
Diepholz	2018-07-08	10.2	17.6	25	0	15.3	3	9.6
Diepholz	2018-07-09	10.6	15.9	22.3	1.4	2.1	3.4	11.6
Diepholz	2018-07-10	11.5	14.6	20.3	2.2	5.3	4	10.4
Diepholz	2018-07-11	10	15	18.1	12.6	0	2.1	7.3
Diepholz	2018-07-12	12.4	18.5	25	0	7	2.5	7.5
Diepholz	2018-07-13	11.8	18.3	24.5	0	8.7	2.9	8.3
Diepholz	2018-07-14	10.1	17.3	23.3	0	11.3	1.8	8.5
Diepholz	2018-07-15	8.6	18.7	25.8	0	15.1	2.1	7.7
Diepholz	2018-07-16	12.4	21.7	28.7	0	14.9	2.1	6.7
Diepholz	2018-07-17	12.2	21.7	30.4	0.5	8.7	2	13
Diepholz	2018-07-18	11.6	19.4	26	0	12.9	3.1	8.7
Diepholz	2018-07-19	8.7	19.7	26.8	0	12.8	1.7	6.2
Diepholz	2018-07-20	15.1	22.2	29.7	1.1	10.3	2.9	7.8
Diepholz	2018-07-21	15.8	21.9	28.2	0	4.1	2.3	6.6
Diepholz	2018-07-22	15.5	21.7	27.9	0	11.2	2.7	9.5
Diepholz	2018-07-23	14.7	22.9	29.8	0	14.1	1.4	6.7
Diepholz	2018-07-24	14.9	25.7	33.8	0	14.7	1.6	6.4
Diepholz	2018-07-25	18.2	25.9	35.9	0	9.8	2.2	11.2
Diepholz	2018-07-26	21.7	28.4	35.4	0	12.3	3.6	10.6
Diepholz	2018-07-27	21.1	28.2	34.3	0	14.5	3.9	10.8
Diepholz	2018-07-28	12.8	22.7	31.4	4.1	5.3	3.6	13.4
Diepholz	2018-07-29	12.7	21.7	30.1	0	6	3.2	12.8
Diepholz	2018-07-30	19	26.1	32.4	0	9.9	1.8	7.1
Diepholz	2018-07-31	19.3	25.4	33.6	0	13.2	3.1	12.1
Diepholz	2018-08-01	14.9	22.2	28.7	0	10.3	1.8	7.9
Diepholz	2018-08-02	15.9	24.9	32.7	0	13.7	1.9	6.9
Diepholz	2018-08-03	17.6	25.5	34.2	0	13.5	1.9	8.2
Diepholz	2018-08-04	17.3	23.3	31.2	0	9.9	2.5	9.9
Diepholz	2018-08-05	13.1	20.5	25.7	0	10.6	2.4	9.7
Diepholz	2018-08-06	10.2	22.2	32.1	0	14.2	1.9	9.7
Diepholz	2018-08-07	13.2	26.5	36.6	0	13.5	1.7	8.1
Diepholz	2018-08-08	16.6	22.6	28.1	0.3	3.1	3.6	12.1
Diepholz	2018-08-09	13.4	20.6	29.2	14.8	3.9	3.9	24.2
Diepholz	2018-08-10	13.3	18	23.8	1.8	8.4	6.1	15.8
Diepholz	2018-08-11	9.6	16.1	21.5	0.5	9.2	4.7	14.2
Diepholz	2018-08-12	8.8	18.2	26.5	0	3.9	2.2	9.6
Diepholz	2018-08-13	15	18.6	26.1	1.9	2	2.9	17.6
Diepholz	2018-08-14	14.1	18.2	23.2	1.5	1.9	4.8	12.3
Diepholz	2018-08-15	13	19.1	25.8	0	1.4	2.7	7.7
Diepholz	2018-08-16	13.4	20.8	27.8	0	11.5	3.3	8.9
Diepholz	2018-08-17	11.1	17.4	23	1.7	3.3	1.9	7.4
Diepholz	2018-08-18	8	17.7	25.1	0	11.9	3	11.2
Diepholz	2018-08-19	12.1	19.7	25.8	0	9.5	3.8	11.7
Diepholz	2018-08-20	17.7	19.9	23.5	0	0.1	3.5	9.5
Diepholz	2018-08-21	11.7	20	26.9	0	6.1	1.5	6.7
Diepholz	2018-08-22	13.9	22.8	30.8	0	11.6	2.3	7
Diepholz	2018-08-23	13.1	20	27.4	0.1	7.5	3	10.9
Diepholz	2018-08-24	9.6	16.2	20.9	1	3.7	4.5	13.5
Diepholz	2018-08-25	9.2	12.3	16.4	2.9	3.4	4.2	16.8
Diepholz	2018-08-26	6.8	14.1	20.2	0.5	8.8	3.4	12.1
Diepholz	2018-08-27	12.6	16.2	21.5	1	0.8	5.8	14.3
Diepholz	2018-08-28	12	17.6	22.2	0	0.8	2.4	6.7
Diepholz	2018-08-29	9.5	18.9	27.6	6	8.5	2.7	9.7
Diepholz	2018-08-30	8.1	15.7	20.3	1.4	1	4	14.2
Diepholz	2018-08-31	6.4	13.1	19.2	0	4.2	2.1	7.5
Diepholz	2018-09-01	7.2	14.7	21.4	0	7.1	2.4	7.3
Diepholz	2018-09-02	9.2	17.8	23.5	0	10.9	2.2	8.2
Diepholz	2018-09-03	15.4	20.7	27.2	0	4.7	2.3	8.2
Diepholz	2018-09-04	13.3	20.6	27.7	0	11.4	1.9	6.5
Diepholz	2018-09-05	10.8	19.1	25.9	0	12.2	2.5	8.7
Diepholz	2018-09-06	9.1	16.4	23.1	1.9	4.7	1.7	5.4
Diepholz	2018-09-07	7	14.6	18.1	1.4	3.4	4	12
Diepholz	2018-09-08	10.4	14.9	19.6	0	4	4.6	12.1
Diepholz	2018-09-09	9.7	16.4	24.4	0	7.5	3	9.6
Diepholz	2018-09-10	11.9	16.8	21.2	0	0	3.1	9.7
Diepholz	2018-09-11	14.8	19.6	25.3	0	6.3	5.7	14
Diepholz	2018-09-12	12	15.6	20.1	0.7	0	2.8	9.3
Diepholz	2018-09-13	7.3	13.6	18.5	0	3	1.4	5.2
Diepholz	2018-09-14	3	13	20.9	0	8.7	2.2	7.9
Diepholz	2018-09-15	8	14.5	20.7	0	3.4	3.6	10.7
Diepholz	2018-09-16	7.9	15	23.2	0	7.8	2.6	11.9
Diepholz	2018-09-17	8.2	16.5	25.9	0	10.5	2.4	8.2
Diepholz	2018-09-18	7.7	20.6	32.1	0	11.3	4	14.1
Diepholz	2018-09-19	11.5	20	27.6	0	10.1	4.5	13.7
Diepholz	2018-09-20	12.6	18.7	25.7	0	9.3	4.2	13.4
Diepholz	2018-09-21	8.7	15.8	23.2	9.3	2.3	6.8	22.5
Diepholz	2018-09-22	8.6	11.3	15.9	4.4	3.5	5.4	15
Diepholz	2018-09-23	7.7	9.5	11	13.2	0	2.3	9.5
Diepholz	2018-09-24	6.6	9.3	14.7	1.2	7.7	4.9	15.5
Diepholz	2018-09-25	4.1	9.6	15.6	0	6.7	2.3	6.1
Diepholz	2018-09-26	4	12.2	18.2	0	8	5	13.1
Diepholz	2018-09-27	8.1	15.6	23	0	8.8	3.6	10.5
Diepholz	2018-09-28	4.7	11.6	16.7	0	3.9	2.7	10.1
Diepholz	2018-09-29	0.8	8	16.1	0	9.6	1.4	6.2
Diepholz	2018-09-30	-0.7	8.8	16.6	0	5.4	1.8	6.3
Diepholz	2018-10-01	4.9	9.4	13.4	4.4	5.6	4.2	17.3
Diepholz	2018-10-02	2.6	9	13.6	3	0.1	5.9	15.4
Diepholz	2018-10-03	4.7	11.1	14.8	0.2	5.8	5.2	12.8
Diepholz	2018-10-04	4.6	12.2	16.2	0	0	3.4	7.6
Diepholz	2018-10-05	5.8	12.8	21.5	0	10.3	2.2	7
Diepholz	2018-10-06	6.5	14.9	23.9	0	9.8	2.3	8.2
Diepholz	2018-10-07	2.3	10	14.3	0	8.2	2.5	12.5
Diepholz	2018-10-08	0.1	7.7	16.1	0	6.4	1.5	6.6
Diepholz	2018-10-09	4.4	10.2	19.1	0	9	2	6.8
Diepholz	2018-10-10	3.2	13.6	23.4	0	9.2	3	10.8
Diepholz	2018-10-11	8.4	16	23.2	0	9.5	2.9	6.9
Diepholz	2018-10-12	9	17	24.9	0	9.5	3	9.9
Diepholz	2018-10-13	10	18.8	28.1	0	9.7	3	9.2
Diepholz	2018-10-14	8.7	16.9	26.3	0	9.6	3.1	8.6
Diepholz	2018-10-15	7.2	15.5	25.4	0	9	1.9	8.1
Diepholz	2018-10-16	10.7	16.5	24.1	0	2.8	1.3	4.3
Diepholz	2018-10-17	7.6	15.2	23.6	0	5.6	1.6	5.1
Diepholz	2018-10-18	7.1	11.6	14.7	0.9	0.9	1.9	8.1
Diepholz	2018-10-19	1.8	7.8	13.8	0	8.8	1.6	5.5
Diepholz	2018-10-20	-0.6	8.7	15.1	0	4.5	2.3	7
Diepholz	2018-10-21	5	10	15.7	0.5	4	2	6.9
Diepholz	2018-10-22	4	10.4	15	0.2	4.4	2.9	10.8
Diepholz	2018-10-23	5.4	10.5	12.6	5.5	0	7.6	15.5
Diepholz	2018-10-24	11.6	12.5	14.2	1.3	1.4	5.5	14.2
Diepholz	2018-10-25	8.1	11.6	14.2	0.2	0.6	5.3	12.1
Diepholz	2018-10-26	5.8	9.4	11.2	1.7	0	4.9	12.3
Diepholz	2018-10-27	0.9	5.7	10.2	0	5.3	3.5	11.4
Diepholz	2018-10-28	-0.8	3.1	6.4	0	5.6	3	9.9
Diepholz	2018-10-29	3	4.4	5.6	5.2	0	4.4	10.8
Diepholz	2018-10-30	4.1	5.9	8.9	3.2	0	5.7	18.5
Diepholz	2018-10-31	6	8.8	11.3	0.1	6	5.3	16.5
Diepholz	2018-11-01	5.3	8.3	9.9	3.3	1.7	3	6.7
Diepholz	2018-11-02	0.8	8.2	11.7	0.4	0.5	3.7	12.7
Diepholz	2018-11-03	-1.1	3.1	9.9	0	7.9	1.8	3.8
Diepholz	2018-11-04	-3	4.4	9.7	0	0	1.9	5.6
Diepholz	2018-11-05	8.1	9.6	11.3	0.1	0	3.8	9
Diepholz	2018-11-06	2.5	9	14.9	0	2.9	1.7	5.2
Diepholz	2018-11-07	4.3	10.3	16.9	0.2	7.5	2.8	7.2
Diepholz	2018-11-08	0.3	8.3	13.6	5	5.7	2.3	8.7
Diepholz	2018-11-09	1.4	8.5	14	1	4.1	2.7	6.8
Diepholz	2018-11-10	7	11.5	13.8	0.5	0	4.5	12.6
Diepholz	2018-11-11	10	12.1	14.9	4.3	0.6	4.7	12.5
Diepholz	2018-11-12	8.3	10.2	11.9	1.7	0	2.2	6.3
Diepholz	2018-11-13	7.8	9.6	12.4	0	1.7	4.8	12.4
Diepholz	2018-11-14	2.7	6.9	13.1	0	6.4	2.6	6.3
Diepholz	2018-11-15	-2.9	2.5	8.4	0	4.8	1.6	5.4
Diepholz	2018-11-16	-3.4	3.1	10.1	0	7.5	3.1	7.8
Diepholz	2018-11-17	0.4	2.6	7.1	0	4.9	4.5	10.2
Diepholz	2018-11-18	-2.1	2	5.4	0.1	4.5	2.6	7.1
Diepholz	2018-11-19	3	4.9	6	0.4	0.2	4.6	14.8
Diepholz	2018-11-20	0.4	2.4	3.5	2.2	0	7.3	16.3
Diepholz	2018-11-21	1.3	2	2.9	0	0	5.6	10.5
Diepholz	2018-11-22	0.7	1.7	2.5	0	0	4.4	8
Diepholz	2018-11-23	0.8	2.7	5.8	0	5.8	3.1	6.4
Diepholz	2018-11-24	1.3	1.6	2.1	0.5	0	3.1	7.3
Diepholz	2018-11-25	1.6	2.9	4.3	0	0	2.5	6.8
Diepholz	2018-11-26	2.7	3.6	4.3	0	0	3.7	10.1
Diepholz	2018-11-27	-2.9	-0.2	3	0	2.9	3.1	7.5
Diepholz	2018-11-28	-4	0.8	5.4	0.8	1.3	4.5	9.3
Diepholz	2018-11-29	5.2	7.3	8.8	2.7	0	4.3	9.2
Diepholz	2018-11-30	2.2	8.1	11.3	0	0.6	3.7	8.1
Diepholz	2018-12-01	3.2	7	10.3	2.7	1.9	4.6	12.4
Diepholz	2018-12-02	7.8	10.3	12.8	6	0	5.4	11.5
Diepholz	2018-12-03	7.7	11.3	12.8	4.6	0.8	5.3	11.4
Diepholz	2018-12-04	-0.7	4.7	7.9	0	6.5	3.7	8.4
Diepholz	2018-12-05	-2.1	2.1	5.1	2	3.7	2.8	6.4
Diepholz	2018-12-06	4.8	9	12.1	1.5	0	4.6	12.1
Diepholz	2018-12-07	6	10.3	11.6	7.2	0	7.1	16.8
Diepholz	2018-12-08	5.6	7.5	9.3	17.8	0	8.9	19.2
Diepholz	2018-12-09	4.5	7	8.8	6.9	0.8	7.6	18.4
Diepholz	2018-12-10	2.9	4.2	5.7	3.1	2.9	6.6	14.4
Diepholz	2018-12-11	2.8	4.1	6.8	0.1	4.2	3.9	10.5
Diepholz	2018-12-12	1.6	3.1	5.3	0.2	1	1.7	5.8
Diepholz	2018-12-13	-0.5	1.9	3.8	0	1.5	3	8.5
Diepholz	2018-12-14	-0.3	0.7	2.1	0	0.5	2.9	6.4
Diepholz	2018-12-15	-1	0	0.9	0	0	4.8	11.2
Diepholz	2018-12-16	-1.9	-0.7	0.5	1.9	0	3.9	9.3
Diepholz	2018-12-17	0.3	3	6.2	0.9	0	3	7
Diepholz	2018-12-18	1.9	5.2	8	0	2.3	3.7	8.9
Diepholz	2018-12-19	3.2	5.1	8	0.6	0	3.4	8.1
Diepholz	2018-12-20	2.1	5.8	8.2	5.5	0	3.2	7.6
Diepholz	2018-12-21	6	8.3	12	14.5	0	7.2	20.7
Diepholz	2018-12-22	6.3	7.4	8.9	8.9	0	4.9	13.1
Diepholz	2018-12-23	5.3	6.8	7.7	7.8	0	3.8	9.1
Diepholz	2018-12-24	1	3.8	5.8	0	3	3.3	10
Diepholz	2018-12-25	3.6	5.3	6.8	0	0	4.6	10.2
Diepholz	2018-12-26	2.9	4.2	4.7	0	0	4.4	9.9
Diepholz	2018-12-27	2.6	3.8	5.1	0	0	2.8	6.8
Diepholz	2018-12-28	3.6	4.4	5.4	0.1	0	2.7	7.3
Diepholz	2018-12-29	4.1	6.2	9	3.4	0	6.5	19
Diepholz	2018-12-30	5.4	7.1	8.4	1.3	0.7	4.7	16
Diepholz	2018-12-31	7.1	8.4	9.4	0.3	0	3.7	11.8
Doberlug-Kirchhain	2018-01-01	2.9	7.6	11.9	4.7	0.4	4.4	12.5
Doberlug-Kirchhain	2018-01-02	0.8	4.3	5.5	2.1	0	3.9	10.2
Doberlug-Kirchhain	2018-01-03	0.7	5	9.1	14.4	1.2	6.2	18.9
Doberlug-Kirchhain	2018-01-04	5.4	6.6	7.5	0.6	0	5.9	17
Doberlug-Kirchhain	2018-01-05	4.7	7.8	10.4	0	0.6	4.7	13.6
Doberlug-Kirchhain	2018-01-06	3.7	5.5	9.2	2.4	1.9	2.1	7.5
Doberlug-Kirchhain	2018-01-07	-0.3	2.1	4.9	0.9	0	4.2	9.2
Doberlug-Kirchhain	2018-01-08	-2.2	-0.7	1.9	0	5.6	4.1	9.9
Doberlug-Kirchhain	2018-01-09	-1.8	2.3	6.4	0.8	2.2	3.5	11.9
Doberlug-Kirchhain	2018-01-10	-1.7	3.4	9.1	0	3.4	1.8	4.5
Doberlug-Kirchhain	2018-01-11	-1.4	1.6	3.6	0	0.1	0.8	3
Doberlug-Kirchhain	2018-01-12	1.4	2.3	3.3	0	0	2.3	7.7
Doberlug-Kirchhain	2018-01-13	-1.4	0.5	1.4	0	0.4	3.8	13
Doberlug-Kirchhain	2018-01-14	-2.8	-1	1.2	0	6.5	3.1	8.4
Doberlug-Kirchhain	2018-01-15	-1.9	0.6	3.2	3	6.3	4.7	13.4
Doberlug-Kirchhain	2018-01-16	-0.1	2.4	5.7	4.5	0.9	5	13.4
Doberlug-Kirchhain	2018-01-17	-0.5	1.4	2.7	2.8	0.3	4.6	11.9
Doberlug-Kirchhain	2018-01-18	1.1	3.2	8.2	3.8	0.2	8.2	27.7
Doberlug-Kirchhain	2018-01-19	0	2.3	3.6	0.4	0	3.2	9.2
Doberlug-Kirchhain	2018-01-20	-3	0.5	3.1	0	0.2	2.2	5.8
Doberlug-Kirchhain	2018-01-21	-2.8	-1.3	-0.2	0	0	1.8	5.2
Doberlug-Kirchhain	2018-01-22	-0.8	0.2	2	0.2	0.2	2.8	8.8
Doberlug-Kirchhain	2018-01-23	0.1	3.2	6.1	0.5	0	2	7.3
Doberlug-Kirchhain	2018-01-24	5.1	8.4	11.9	0	4.2	4.4	10.5
Doberlug-Kirchhain	2018-01-25	6.3	9.4	12.2	1.2	0	3.3	9.2
Doberlug-Kirchhain	2018-01-26	4.4	5.9	7.3	0.4	0	2.8	6.5
Doberlug-Kirchhain	2018-01-27	2.3	5	7.4	0	0.4	1.8	7.9
Doberlug-Kirchhain	2018-01-28	4.7	7.6	9.7	0.1	0	6.8	14.5
Doberlug-Kirchhain	2018-01-29	6.3	10	11	0.7	0	8	18
Doberlug-Kirchhain	2018-01-30	0.6	4.3	6.9	0	0.5	5.8	14.8
Doberlug-Kirchhain	2018-01-31	-0.4	5.5	9.2	3.8	0	4.6	11.4
Doberlug-Kirchhain	2018-02-01	-0.1	3.9	7.7	0	0	3	9.2
Doberlug-Kirchhain	2018-02-02	-1.2	2.4	5.6	0	4.3	3.8	11.5
Doberlug-Kirchhain	2018-02-03	-1.1	2	3.9	1	0.1	3.2	8.6
Doberlug-Kirchhain	2018-02-04	-2.8	-0.8	1.7	0.5	1.9	2.3	5.7
Doberlug-Kirchhain	2018-02-05	-6.3	-1.6	1.4	0	2.7	2.2	6.5
Doberlug-Kirchhain	2018-02-06	-8.9	-3.9	0.6	0	8.2	1.9	6.6
Doberlug-Kirchhain	2018-02-07	-5.8	-2.4	2.2	0	5.3	2	6.5
Doberlug-Kirchhain	2018-02-08	-5.8	-2.3	1.2	0	3.1	1.3	3
Doberlug-Kirchhain	2018-02-09	-5.6	-1.2	2.9	0	5.3	1.2	3.6
Doberlug-Kirchhain	2018-02-10	-1.8	-0.4	2.1	0	0.5	2	4.7
Doberlug-Kirchhain	2018-02-11	0.5	2.3	5.4	0.1	2.1	3.7	12
Doberlug-Kirchhain	2018-02-12	-2.8	1.1	4.9	0.4	1	3.3	9
Doberlug-Kirchhain	2018-02-13	-5.1	-0.8	5.2	0	7.7	1.8	5.9
Doberlug-Kirchhain	2018-02-14	-7.2	-2.3	4.7	0	7.5	1.2	4.8
Doberlug-Kirchhain	2018-02-15	-3.6	0	4.3	0	3.7	3.3	9.6
Doberlug-Kirchhain	2018-02-16	-0.9	3.2	8.3	0	7	3.4	10.3
Doberlug-Kirchhain	2018-02-17	-2.2	1.3	5	0	1.2	1.7	5.2
Doberlug-Kirchhain	2018-02-18	-1	1.9	3.9	0	0	1.5	4.6
Doberlug-Kirchhain	2018-02-19	-3.2	-0.2	4.3	0	4	1.7	4.9
Doberlug-Kirchhain	2018-02-20	-5.7	-1.3	3.5	0	8.3	2.1	6.2
Doberlug-Kirchhain	2018-02-21	-6.5	-1.7	3.7	0	6.6	2.7	8.2
Doberlug-Kirchhain	2018-02-22	-5.6	-1.7	3.1	0	7.5	2.6	9.2
Doberlug-Kirchhain	2018-02-23	-8.9	-4.8	-0.7	0	8.1	2.7	8.3
Doberlug-Kirchhain	2018-02-24	-10.1	-5.1	0.6	0	7.1	3.2	13.7
Doberlug-Kirchhain	2018-02-25	-11.4	-7.2	-2.8	0	8.6	2.7	8.3
Doberlug-Kirchhain	2018-02-26	-13.6	-8.3	-3.9	0	2.2	3.1	10.2
Doberlug-Kirchhain	2018-02-27	-15.2	-9.5	-3.9	0	9.6	2.6	7.9
Doberlug-Kirchhain	2018-02-28	-12.8	-9.5	-5.4	0	8.1	3.6	10.4
Doberlug-Kirchhain	2018-03-01	-12.8	-8.5	-3.7	0	9.7	4.2	10.7
Doberlug-Kirchhain	2018-03-02	-13.3	-8.2	-2.3	0	9.3	3.9	9.6
Doberlug-Kirchhain	2018-03-03	-13	-7.4	-1.8	0	9.8	3.2	8.8
Doberlug-Kirchhain	2018-03-04	-10	-2.3	5.9	0	6.4	2.7	7.5
Doberlug-Kirchhain	2018-03-05	-3	2.4	9.3	0	4.6	3.2	9
Doberlug-Kirchhain	2018-03-06	-2.8	0	3.8	9	0	2	5.8
Doberlug-Kirchhain	2018-03-07	0.1	1.3	3.6	2.3	0	1.7	5.8
Doberlug-Kirchhain	2018-03-08	1.6	5.2	9.8	1.2	4.6	4.2	13.5
Doberlug-Kirchhain	2018-03-09	-0.8	5.2	10.1	0.6	3.9	4.8	14.5
Doberlug-Kirchhain	2018-03-10	-0.6	6.9	15	0.2	1.3	2	7.7
Doberlug-Kirchhain	2018-03-11	1.7	10.7	18.3	0	5.4	2.5	6.4
Doberlug-Kirchhain	2018-03-12	1.9	7.9	10.3	10.9	0	2.6	10.8
Doberlug-Kirchhain	2018-03-13	4.4	8.9	11.4	0.5	0.9	4.7	12.7
Doberlug-Kirchhain	2018-03-14	2.8	3.9	5.8	0.5	0	3.3	10.3
Doberlug-Kirchhain	2018-03-15	2.6	4.2	8.1	0	3.5	4.3	12
Doberlug-Kirchhain	2018-03-16	-3.5	0.1	3.6	3.2	0	5.4	12.6
Doberlug-Kirchhain	2018-03-17	-6.2	-4.2	-2.9	0	0	6.6	16.9
Doberlug-Kirchhain	2018-03-18	-6.6	-3.4	0.1	0	10.7	6.7	17.6
Doberlug-Kirchhain	2018-03-19	-8.2	-3.1	2.7	0	10.9	3	8.4
Doberlug-Kirchhain	2018-03-20	-8.6	-2.7	0.7	0	1.9	2.7	8
Doberlug-Kirchhain	2018-03-21	-7.2	-0.5	4.6	0	8.3	2.9	10
Doberlug-Kirchhain	2018-03-22	-1.4	1.2	2.8	2.4	0	3.5	10.4
Doberlug-Kirchhain	2018-03-23	-0.2	3	5.3	0.5	0	2	6.2
Doberlug-Kirchhain	2018-03-24	-1.5	3.6	10.3	0	3.3	1.4	4.6
Doberlug-Kirchhain	2018-03-25	-3.4	4.1	11.5	0	9.5	1.9	7.9
Doberlug-Kirchhain	2018-03-26	1	4.3	8.7	0	0	2	7.3
Doberlug-Kirchhain	2018-03-27	1.1	3.6	8.4	0.5	4.6	2.2	5.9
Doberlug-Kirchhain	2018-03-28	1.6	3.1	5.6	5.9	0	2.3	5.9
Doberlug-Kirchhain	2018-03-29	1.3	6.1	8.7	0	0.2	4.9	14.1
Doberlug-Kirchhain	2018-03-30	-2.2	6.2	13.7	0.2	8.2	2.5	8.2
