Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Michelstadt-Vielbrunn	2021-01-10	-4.7	-2.8	0.8	0	6.4	1.3	2.6
Michelstadt-Vielbrunn	2021-01-11	-5.3	-2.8	-0.7	1.3	5.6	3.4	13
Michelstadt-Vielbrunn	2021-01-12	-2	-0.2	1.2	4.2	0	7.4	16.9
Michelstadt-Vielbrunn	2021-01-13	-2.6	-0.6	0.9	0	2.7	4.8	13.3
Michelstadt-Vielbrunn	2021-01-14	-3.6	-1.3	0.8	0	0	3.5	11.5
Michelstadt-Vielbrunn	2021-01-15	-5.5	-3	-0.8	0.1	1.9	3	7.1
Michelstadt-Vielbrunn	2021-01-16	-4.9	-3.6	-2.4	1.1	0	2.2	7.6
Michelstadt-Vielbrunn	2021-01-17	-4.6	-2.4	0.4	1.1	0	2.4	7.7
Michelstadt-Vielbrunn	2021-01-18	0	0.6	1.2	0	0	4.6	10.6
Michelstadt-Vielbrunn	2021-01-19	-0.1	1	3.1	0.5	0	7.6	18
Michelstadt-Vielbrunn	2021-01-20	3	5.1	7.4	0	3	5.8	12.3
Michelstadt-Vielbrunn	2021-01-21	4.4	6.4	9.2	4.9	0.2	6.5	18.2
Michelstadt-Vielbrunn	2021-01-22	0.3	3.8	8.5	10	0	5.5	18.3
Michelstadt-Vielbrunn	2021-01-23	0	0.9	2.6	5.5	0.5	3.8	9.6
Michelstadt-Vielbrunn	2021-01-24	-4.4	-1	1.2	7	0	5.6	16.2
Michelstadt-Vielbrunn	2021-01-25	-4.1	-2	0.3	0.5	0.1	2.4	6.7
Michelstadt-Vielbrunn	2021-01-26	-2.5	-0.8	0.1	0.7	0.3	5.3	12.7
Michelstadt-Vielbrunn	2021-01-27	-1.9	-0.8	0.5	1.7	0.2	4.7	10.2
Michelstadt-Vielbrunn	2021-01-28	0.4	4.7	9.3	17.6	0	6	15.5
Michelstadt-Vielbrunn	2021-01-29	5.3	7.1	8.3	4.6	0.1	6.4	19.8
Michelstadt-Vielbrunn	2021-01-30	-2	2	5.6	6	0	5.5	14.5
Michelstadt-Vielbrunn	2021-01-31	-2.8	-1.7	-0.6	0	0	5.2	10.2
Michelstadt-Vielbrunn	2021-02-01	-0.7	1.2	4	1.5	0	3.4	7.3
Michelstadt-Vielbrunn	2021-02-02	3	6.1	9.3	4	0.1	4.4	12.2
Michelstadt-Vielbrunn	2021-02-03	6.7	8.6	9.8	18.7	0	6	18.8
Michelstadt-Vielbrunn	2021-02-04	2.4	5.5	7.8	0.1	6.2	4	17.8
Michelstadt-Vielbrunn	2021-02-05	2.5	3.9	5.7	13.4	0	2.1	6.1
Michelstadt-Vielbrunn	2021-02-06	1.5	3.1	4	2.2	0	5.8	12.8
Michelstadt-Vielbrunn	2021-02-07	-2.7	0.6	1.5	5	0	5	13.5
Michelstadt-Vielbrunn	2021-02-08	-7.2	-5.9	-2.7	1.6	0	2.7	5.8
Michelstadt-Vielbrunn	2021-02-09	-10.7	-9.1	-6.9	0	0	1.8	4.4
Michelstadt-Vielbrunn	2021-02-10	-11.3	-10.1	-8.7	0.1	0.4	3.7	7.5
Michelstadt-Vielbrunn	2021-02-11	-10.7	-7.3	-2.9	0	1.5	1.6	4.5
Michelstadt-Vielbrunn	2021-02-12	-12.4	-8.9	-5.9	0	8	5.5	11.6
Michelstadt-Vielbrunn	2021-02-13	-11.7	-8.5	-5	0	8.4	6.6	12.3
Michelstadt-Vielbrunn	2021-02-14	-11.6	-7	-2.5	0	8.5	4.7	10
Michelstadt-Vielbrunn	2021-02-15	-6.9	-3.1	2.2	1.1	0	4.7	10.4
Michelstadt-Vielbrunn	2021-02-16	1.7	5.1	8.9	2.6	0.6	4	11.4
Michelstadt-Vielbrunn	2021-02-17	1.8	6.3	8.3	0	1.5	4.7	13
Michelstadt-Vielbrunn	2021-02-18	1.1	5.9	9.5	2.3	2.9	3.9	11.5
Michelstadt-Vielbrunn	2021-02-19	1.9	6.2	9.9	0	6.2	2.9	8.9
Michelstadt-Vielbrunn	2021-02-20	4	9	15	0	8.3	3.1	7
Michelstadt-Vielbrunn	2021-02-21	4	9.2	16	0	8.9	3.9	7.3
Michelstadt-Vielbrunn	2021-02-22	0.3	3.3	6.7	0	2.1	4.1	7.9
Michelstadt-Vielbrunn	2021-02-23	2.2	10.9	17.5	0	8.1	3.3	11.4
Michelstadt-Vielbrunn	2021-02-24	6.3	13.2	18.3	0	8.3	3.1	8.1
Michelstadt-Vielbrunn	2021-02-25	11	13.9	17.6	0	9.1	3.8	9.5
Michelstadt-Vielbrunn	2021-02-26	2.1	6.7	11.8	0.9	0.7	3.8	9.2
Michelstadt-Vielbrunn	2021-02-27	0.9	3.8	7.5	0	7.5	3.4	7.9
Michelstadt-Vielbrunn	2021-02-28	-0.7	3.2	7.9	0	9.3	4.2	9.6
Michelstadt-Vielbrunn	2021-03-01	-0.8	5	10.6	0	9.4	4	8.7
Michelstadt-Vielbrunn	2021-03-02	0.9	6.5	12.5	0	9.5	2.9	7.1
Michelstadt-Vielbrunn	2021-03-03	3.8	9.1	13.6	0	3.4	2.3	6.9
Michelstadt-Vielbrunn	2021-03-04	2.5	8.2	12.5	4.9	3.5	3.8	10.7
Michelstadt-Vielbrunn	2021-03-05	-2.4	1	2.9	0.7	0	4.2	10.6
Michelstadt-Vielbrunn	2021-03-06	-3.9	-0.1	4.1	0	9.7	3.1	8.3
Michelstadt-Vielbrunn	2021-03-07	-4.4	0.9	7.7	0	9.8	2.4	6.4
Michelstadt-Vielbrunn	2021-03-08	-2.8	0.7	4.9	0	4.2	2.3	5.7
Michelstadt-Vielbrunn	2021-03-09	-1.5	1.7	4.8	0.1	0.8	2.2	6.5
Michelstadt-Vielbrunn	2021-03-10	1.7	4.4	7.4	0.1	0.1	3	8.4
Michelstadt-Vielbrunn	2021-03-11	3.7	7	10.4	8.4	0.7	7.6	20.9
Michelstadt-Vielbrunn	2021-03-12	1.4	4.7	7.3	9.2	3.1	7.2	17.2
Michelstadt-Vielbrunn	2021-03-13	0.4	4.3	6.4	9.4	0.4	7.9	20.8
Michelstadt-Vielbrunn	2021-03-14	0.6	2.2	5.3	4.9	3.4	4.9	12.6
Michelstadt-Vielbrunn	2021-03-15	0.8	2.8	6.3	4	2.5	4.9	12.8
Michelstadt-Vielbrunn	2021-03-16	1.5	2.9	6	0.1	0.9	4.2	9.9
Michelstadt-Vielbrunn	2021-03-17	-0.7	1.4	3.4	0.9	0.9	3.2	10.2
Michelstadt-Vielbrunn	2021-03-18	-2.4	0.8	5.8	0.7	3.1	2.1	8.4
Michelstadt-Vielbrunn	2021-03-19	-1.4	0.1	2.8	1.8	1.6	3.5	11.5
Michelstadt-Vielbrunn	2021-03-20	-4.1	-0.3	3.5	0	7.2	2.3	6.5
Michelstadt-Vielbrunn	2021-03-21	0.6	2.8	7.3	0.1	0.7	4.6	12.1
Michelstadt-Vielbrunn	2021-03-22	1	2.8	4.9	1.1	0.4	3.3	11.3
Michelstadt-Vielbrunn	2021-03-23	1.6	3.9	5.8	0	0	1.8	6.2
Michelstadt-Vielbrunn	2021-03-24	-0.5	7	13.6	0	10.8	2	5.9
Michelstadt-Vielbrunn	2021-03-25	5.4	10.2	14.8	0	8.8	3.8	8.9
Michelstadt-Vielbrunn	2021-03-26	5.9	9.9	14.6	0.5	7.7	3.5	8.7
Michelstadt-Vielbrunn	2021-03-27	3	5.7	10.1	2.7	3.2	5.6	16.8
Michelstadt-Vielbrunn	2021-03-28	3.4	8.4	12.5	0	7.7	3.7	11.9
Michelstadt-Vielbrunn	2021-03-29	7.7	12.8	18.1	0	9.9	3.4	8.8
Michelstadt-Vielbrunn	2021-03-30	9.2	15.8	21.5	0	11.2	2.2	5.5
Michelstadt-Vielbrunn	2021-03-31	7.9	16.8	23.6	0	11	2.5	5.8
Michelstadt-Vielbrunn	2021-04-01	6.9	16.7	20.9	0	9.9	3.6	11.2
Michelstadt-Vielbrunn	2021-04-02	1.9	5.6	9.6	0	5.8	4.6	13.3
Michelstadt-Vielbrunn	2021-04-03	1	4.7	10	0	6.6	3.8	10.6
Michelstadt-Vielbrunn	2021-04-04	1.9	5.8	9.8	0	10.6	2.3	8.1
Michelstadt-Vielbrunn	2021-04-05	-2.9	2.5	5.8	3.1	0.5	5.7	21.7
Michelstadt-Vielbrunn	2021-04-06	-2.9	-0.6	3.3	2.5	2.8	5.3	14.1
Michelstadt-Vielbrunn	2021-04-07	-2.4	-0.6	1.6	1.2	0.6	5.5	13.3
Michelstadt-Vielbrunn	2021-04-08	-1.4	1.8	6.4	0	4.8	3.4	8.5
Michelstadt-Vielbrunn	2021-04-09	-0.7	7.8	13.3	0.4	8.9	4.2	12.3
Michelstadt-Vielbrunn	2021-04-10	7.2	9.3	11.3	0.6	0.1	4.1	12.2
Michelstadt-Vielbrunn	2021-04-11	1.3	8.8	14.8	6.1	2	4.6	12
Michelstadt-Vielbrunn	2021-04-12	-0.1	2.1	6.4	0.4	4.5	3.5	10.3
Michelstadt-Vielbrunn	2021-04-13	-1.6	2.3	6.7	0	8.5	3.4	9.9
Michelstadt-Vielbrunn	2021-04-14	-1.1	2	6.9	0	5.4	3.1	10.6
Michelstadt-Vielbrunn	2021-04-15	-1.7	2.2	7.3	0	6.6	2.7	10.3
Michelstadt-Vielbrunn	2021-04-16	0	2.4	4.5	0	1	2.8	8.1
Michelstadt-Vielbrunn	2021-04-17	1.1	4.8	9.3	0	4.1	2.8	10
Michelstadt-Vielbrunn	2021-04-18	3.1	6.3	9.1	0.4	0.1	2	5.6
Michelstadt-Vielbrunn	2021-04-19	5.7	7.1	10.5	2.7	0.7	1.6	5.1
Michelstadt-Vielbrunn	2021-04-20	4.7	9.3	14.8	0.6	6.6	1.8	5.4
Michelstadt-Vielbrunn	2021-04-21	7	11.4	16.5	0	8.7	2.8	11.9
Michelstadt-Vielbrunn	2021-04-22	2.4	6.6	11.2	0	12.3	3.9	9.5
Michelstadt-Vielbrunn	2021-04-23	2.6	8.1	13.6	0	12.6	2.2	8.7
Michelstadt-Vielbrunn	2021-04-24	4.7	9.4	15.1	0	12.7	3.1	9.5
Michelstadt-Vielbrunn	2021-04-25	2.5	7.4	12.8	0	12.8	3.6	9.6
Michelstadt-Vielbrunn	2021-04-26	0.3	6.6	12.4	0	12.9	4.3	9.8
Michelstadt-Vielbrunn	2021-04-27	0.9	7.9	14	0	12.4	3.7	9.3
Michelstadt-Vielbrunn	2021-04-28	3.4	11.3	19.4	3.8	9.8	3.4	8.7
Michelstadt-Vielbrunn	2021-04-29	3.8	9.4	13.7	0.1	5.6	4.1	12.1
Michelstadt-Vielbrunn	2021-04-30	2	5.6	8.6	0	1.1	2	5.1
Michelstadt-Vielbrunn	2021-05-01	4.6	7.8	11.5	3.2	0.1	2.1	9.9
Michelstadt-Vielbrunn	2021-05-02	3.8	6.6	10.2	0	6.8	4	12
Michelstadt-Vielbrunn	2021-05-03	3.3	7.4	11.8	0	6.9	3.2	11
Michelstadt-Vielbrunn	2021-05-04	6.2	8.3	10.8	2.2	0	7.7	20.6
Michelstadt-Vielbrunn	2021-05-05	2.1	5.6	8.8	6.9	5.8	5.2	17.8
Michelstadt-Vielbrunn	2021-05-06	2.2	4.6	7.3	9.5	0.1	3.5	10
Michelstadt-Vielbrunn	2021-05-07	1	5.1	8.5	1.1	6.5	3.9	14.3
Michelstadt-Vielbrunn	2021-05-08	2.4	9.6	15.7	0	9	3.5	8.5
Michelstadt-Vielbrunn	2021-05-09	7.3	18.8	26.9	0	11.6	3.8	11.7
Michelstadt-Vielbrunn	2021-05-10	10.6	15.8	20.1	0.1	1.2	3.4	12.3
Michelstadt-Vielbrunn	2021-05-11	10.4	11.6	14.2	6.8	0	3.2	9.7
Michelstadt-Vielbrunn	2021-05-12	7.3	10.2	12.5	5.3	0	2.5	8.5
Michelstadt-Vielbrunn	2021-05-13	6.3	11.2	15.8	0	5.1	2.7	10.2
Michelstadt-Vielbrunn	2021-05-14	7.3	11	15.9	0	3.8	3.6	10.2
Michelstadt-Vielbrunn	2021-05-15	6.9	9.4	12.5	7.9	1.3	4.2	11.6
Michelstadt-Vielbrunn	2021-05-16	6.9	10	15.6	7.1	4.9	4.5	10.5
Michelstadt-Vielbrunn	2021-05-17	7.9	9.4	12.6	3.1	3	5	13.2
Michelstadt-Vielbrunn	2021-05-18	6.7	9.4	13.3	2.8	6.2	4.1	14
Michelstadt-Vielbrunn	2021-05-19	6.3	9.4	14.5	0	3.2	3.8	9.9
Michelstadt-Vielbrunn	2021-05-20	6.8	10.4	14.7	2.2	2.8	3.4	8.2
Michelstadt-Vielbrunn	2021-05-21	8.9	11.7	14.8	4.9	1.4	6.2	14.9
Michelstadt-Vielbrunn	2021-05-22	6.3	9.7	15	2.8	6.5	5.8	17.4
Michelstadt-Vielbrunn	2021-05-23	6.2	9.6	13.9	0.8	4.6	4.1	13.7
Michelstadt-Vielbrunn	2021-05-24	5.8	11.1	18.7	1	6.2	4.2	15.8
Michelstadt-Vielbrunn	2021-05-25	6.4	7.9	12.3	4.7	2.8	6.3	17.7
Michelstadt-Vielbrunn	2021-05-26	6.4	8.4	10.5	4.5	0.6	5.4	15.1
Michelstadt-Vielbrunn	2021-05-27	6.3	8.5	12.3	4.5	0.7	4.1	12.4
Michelstadt-Vielbrunn	2021-05-28	6.8	10.7	14.9	0	4	2.2	6.9
Michelstadt-Vielbrunn	2021-05-29	6.9	12.5	17.6	0	11.6	3.2	9.5
Michelstadt-Vielbrunn	2021-05-30	6.3	12.7	18.2	0	11.5	3.7	10.5
Michelstadt-Vielbrunn	2021-05-31	7.7	13.5	18.4	0	14.3	3.6	11.5
Michelstadt-Vielbrunn	2021-06-01	9.1	15.7	20.7	0	14.3	3.3	11
Michelstadt-Vielbrunn	2021-06-02	10.8	18.1	23.3	0	14.2	2.7	8.2
Michelstadt-Vielbrunn	2021-06-03	15.1	18.7	24.4	1.6	4.2	1.7	8.6
Michelstadt-Vielbrunn	2021-06-04	14.9	18.9	23.4	1.7	4.4	2.3	12.6
Michelstadt-Vielbrunn	2021-06-05	14.4	17.4	21.5	0.5	2.7	2.9	9.3
Michelstadt-Vielbrunn	2021-06-06	13.8	15.1	17.7	3.6	0	4.1	8.9
Michelstadt-Vielbrunn	2021-06-07	13.6	15.5	18.8	3.2	0.4	2.9	7.4
Michelstadt-Vielbrunn	2021-06-08	14.1	16.9	20.6	0.3	0.3	2	6.5
Michelstadt-Vielbrunn	2021-06-09	14.4	18.4	22.7	10.9	6.7	1.9	7.9
Michelstadt-Vielbrunn	2021-06-10	13.8	19.3	24.3	0	10.3	2.5	7.9
Michelstadt-Vielbrunn	2021-06-11	14.2	21.1	26	0	12.9	2	7.4
Michelstadt-Vielbrunn	2021-06-12	14	19.5	24	0	8.7	3.5	12
Michelstadt-Vielbrunn	2021-06-13	10.6	15.7	20.6	0	13.3	3	8.7
Michelstadt-Vielbrunn	2021-06-14	10.4	18.2	24.6	0	14.5	2.6	6.6
Michelstadt-Vielbrunn	2021-06-15	15.7	22.1	27.4	0	14.1	2	7.1
Michelstadt-Vielbrunn	2021-06-16	16.1	22.3	27.8	0	12.4	3	7.3
Michelstadt-Vielbrunn	2021-06-17	17.6	24.6	30.4	0	13.5	3	7.2
Michelstadt-Vielbrunn	2021-06-18	19.4	25.9	30.6	0	13.2	2.3	11.7
Michelstadt-Vielbrunn	2021-06-19	21.4	25.1	29.6	0	8.1	2.8	7.4
Michelstadt-Vielbrunn	2021-06-20	15.8	21.7	25.3	9.4	3.3	3.3	16.4
Michelstadt-Vielbrunn	2021-06-21	14.1	19	24	5.2	10.4	3.6	10.1
Michelstadt-Vielbrunn	2021-06-22	12.2	14.9	17.9	7.2	0.7	2.1	6.6
Michelstadt-Vielbrunn	2021-06-23	14.1	17.2	22	3.2	3.6	2.2	8
Michelstadt-Vielbrunn	2021-06-24	14.2	15.5	17.6	15.7	0.1	2.5	8.4
Michelstadt-Vielbrunn	2021-06-25	12.8	15.9	19.8	0	2.5	2.5	7.1
Michelstadt-Vielbrunn	2021-06-26	12.9	18.2	22.4	0	8.7	1.8	4.9
Michelstadt-Vielbrunn	2021-06-27	14.6	19.9	24.6	0	7.7	2.8	8.5
Michelstadt-Vielbrunn	2021-06-28	16.4	21.2	27.1	38.5	7.5	2.4	15.6
Michelstadt-Vielbrunn	2021-06-29	13.8	16.9	23.4	12.1	3.2	3.6	15
Michelstadt-Vielbrunn	2021-06-30	12.3	14.1	17.8	6.1	1.8	4	10
Michelstadt-Vielbrunn	2021-07-01	11.7	12.9	14.6	0.1	0	3.1	8.5
Michelstadt-Vielbrunn	2021-07-02	11.4	16.2	20.5	0	8.7	2.3	7.9
Michelstadt-Vielbrunn	2021-07-03	14.6	19.9	24.5	0	9.1	2.1	8.2
Michelstadt-Vielbrunn	2021-07-04	13.9	17.2	21.9	2.9	2.8	3.1	11.1
Michelstadt-Vielbrunn	2021-07-05	13.9	16.5	19.9	0.5	1.7	4.4	10.4
Michelstadt-Vielbrunn	2021-07-06	14.6	16.7	21.7	5.5	2	4.2	12.1
Michelstadt-Vielbrunn	2021-07-07	13.4	17.4	22.6	0	7.8	2.4	8.4
Michelstadt-Vielbrunn	2021-07-08	14.1	16.1	19.9	19.1	0	2.4	10.1
Michelstadt-Vielbrunn	2021-07-09	12.4	14.9	18.9	2.7	0.7	3.2	9.7
Michelstadt-Vielbrunn	2021-07-10	10.8	17.5	22.8	17.2	10.1	2.4	10.3
Michelstadt-Vielbrunn	2021-07-11	14.1	16.4	20.9	0.5	4.1	2.5	9.1
Michelstadt-Vielbrunn	2021-07-12	12.3	18.4	24.3	13.8	9.7	2.8	9
Michelstadt-Vielbrunn	2021-07-13	12.6	15.9	18.4	2.6	0.1	3.5	11.6
Michelstadt-Vielbrunn	2021-07-14	12.6	14.2	16.6	3.7	0.9	3.8	9.9
Michelstadt-Vielbrunn	2021-07-15	13.3	15.9	21	11.1	1.8	1.9	8.4
Michelstadt-Vielbrunn	2021-07-16	13.1	17.9	22.7	0	10.5	3.3	11.1
Michelstadt-Vielbrunn	2021-07-17	15.3	18.6	24.1	0	3.3	4.1	10
Michelstadt-Vielbrunn	2021-07-18	13.4	19.3	25.1	0	14	3.6	9.1
Michelstadt-Vielbrunn	2021-07-19	13.8	18.8	23.4	0	10.3	3.4	8.9
Michelstadt-Vielbrunn	2021-07-20	11.7	16.5	21.4	0	13.1	2.6	7.7
Michelstadt-Vielbrunn	2021-07-21	11.6	17.4	23	0	13.9	2.3	6.7
Michelstadt-Vielbrunn	2021-07-22	13.3	18.7	24	0	13.1	2.5	7.8
Michelstadt-Vielbrunn	2021-07-23	15.5	20.4	25.2	0	12.7	1.8	5.2
Michelstadt-Vielbrunn	2021-07-24	15	19.4	25.2	0.1	5.3	2.8	11.3
Michelstadt-Vielbrunn	2021-07-25	15.4	19.5	23.5	0	6.1	2.5	7.3
Michelstadt-Vielbrunn	2021-07-26	15.1	19.5	23.8	1.1	5.7	3.1	7.6
Michelstadt-Vielbrunn	2021-07-27	13.6	18.6	22.2	1.8	3.9	2.8	7.4
Michelstadt-Vielbrunn	2021-07-28	14.2	17	22.3	0.3	4.6	4.3	12.2
Michelstadt-Vielbrunn	2021-07-29	12.8	17	20.9	0	7.9	4	13.2
Michelstadt-Vielbrunn	2021-07-30	11.4	19.1	24.1	0	12.4	3.4	12.5
Michelstadt-Vielbrunn	2021-07-31	13.8	17.2	21.2	0	8.7	3.9	13.1
Michelstadt-Vielbrunn	2021-08-01	12.6	16.1	20.1	0.2	4.5	2.8	9
Michelstadt-Vielbrunn	2021-08-02	11.6	14.4	19.5	5.5	4.1	3.2	11.9
Michelstadt-Vielbrunn	2021-08-03	11.4	14.3	18.8	4.6	2.7	3.3	10.7
Michelstadt-Vielbrunn	2021-08-04	12.9	14.6	17.4	0.5	0.6	2.1	9
Michelstadt-Vielbrunn	2021-08-05	13	17	21.7	0.4	5	2.5	7.4
Michelstadt-Vielbrunn	2021-08-06	14.2	16.3	19.2	2.7	2.5	4.4	11.8
Michelstadt-Vielbrunn	2021-08-07	14.5	16.3	19.9	0	1.3	4.1	11.5
Michelstadt-Vielbrunn	2021-08-08	12.6	14.8	18.9	0.2	7.8	4.8	13.7
Michelstadt-Vielbrunn	2021-08-09	13	16.6	20.1	0	6.7	3.8	10.9
Michelstadt-Vielbrunn	2021-08-10	13.3	18	22.4	0	5.9	2.7	7.8
Michelstadt-Vielbrunn	2021-08-11	14.4	19.3	24.8	0	6.9	1.7	6.8
Michelstadt-Vielbrunn	2021-08-12	14	20.6	26.5	2.2	8.7	2.1	5.9
Michelstadt-Vielbrunn	2021-08-13	17.1	22.2	27.8	0	9.1	2.6	11.9
Michelstadt-Vielbrunn	2021-08-14	16	22.3	27.2	0	12.9	1.9	6.4
Michelstadt-Vielbrunn	2021-08-15	16.2	21.9	27	0	11.6	1.9	5.8
Michelstadt-Vielbrunn	2021-08-16	9.8	16.5	20.8	8.8	4.4	4.5	14.2
Michelstadt-Vielbrunn	2021-08-17	8.4	11.9	15.5	3.2	4	3.7	10
Michelstadt-Vielbrunn	2021-08-18	11.7	14.5	18.2	0.7	0.8	3.7	9.2
Michelstadt-Vielbrunn	2021-08-19	13.8	16	18.3	1.9	0.2	3.1	8.1
Michelstadt-Vielbrunn	2021-08-20	15	17.6	21.8	0	6.7	1.9	6.5
Michelstadt-Vielbrunn	2021-08-21	13.9	19.5	25.5	2.9	9.7	2.3	8.6
Michelstadt-Vielbrunn	2021-08-22	13.2	16.1	18.3	5.9	0.6	3.9	12
Michelstadt-Vielbrunn	2021-08-23	12.5	15.1	19.8	0.3	2.5	3	8.5
Michelstadt-Vielbrunn	2021-08-24	9.3	13.8	18.1	0	4.7	3	7.6
Michelstadt-Vielbrunn	2021-08-25	9.9	15	20.1	4.8	11.3	2.5	8.7
Michelstadt-Vielbrunn	2021-08-26	11.5	13.6	16.7	7.3	4.2	3.2	8.3
Michelstadt-Vielbrunn	2021-08-27	9.6	12.2	15.8	1.2	1.3	3.2	9.1
Michelstadt-Vielbrunn	2021-08-28	10.9	12.9	16.5	15	2.8	2.8	7.1
Michelstadt-Vielbrunn	2021-08-29	11.8	12.7	13.3	14.1	0	3.5	9.2
Michelstadt-Vielbrunn	2021-08-30	12.6	13.8	15.4	2.4	0	4.8	12.3
Michelstadt-Vielbrunn	2021-08-31	11.6	14.3	18.5	0	4.5	3.5	8.2
Michelstadt-Vielbrunn	2021-09-01	11	14.9	19	0	10.4	2.4	7.1
Michelstadt-Vielbrunn	2021-09-02	10.3	15.5	20.7	0	11.8	3	9.3
Michelstadt-Vielbrunn	2021-09-03	10.7	16.8	22.1	0	11.8	2.4	7.4
Michelstadt-Vielbrunn	2021-09-04	13.4	18.3	22.9	0	10.9	2	5.4
Michelstadt-Vielbrunn	2021-09-05	12.7	18.2	23.8	0	9.7	2.4	5.5
Michelstadt-Vielbrunn	2021-09-06	12.7	18.8	24.5	0	7.9	1.8	4
Michelstadt-Vielbrunn	2021-09-07	15.2	19	23.3	0	6.6	1.5	4.4
Michelstadt-Vielbrunn	2021-09-08	12.5	18	23.6	0	11.5	3.3	8.6
Michelstadt-Vielbrunn	2021-09-09	13.1	19	24.8	0.2	6.6	3.4	8.6
Michelstadt-Vielbrunn	2021-09-10	16.3	19	22.1	1.7	4.1	3.7	9.7
Michelstadt-Vielbrunn	2021-09-11	15.1	17.2	21.6	0	2	2.7	7.4
Michelstadt-Vielbrunn	2021-09-12	12.5	16.6	21.2	0	8.1	1.7	6
Michelstadt-Vielbrunn	2021-09-13	13	17	21.8	0	8.7	1.7	4.6
Michelstadt-Vielbrunn	2021-09-14	12.4	18.4	24.8	0.2	7.2	2.2	6.1
Michelstadt-Vielbrunn	2021-09-15	16.7	18.1	19.3	14.2	0	3.5	8.6
Michelstadt-Vielbrunn	2021-09-16	12.9	14.2	16.7	0.1	0.8	2.9	8.3
Michelstadt-Vielbrunn	2021-09-17	11	14.2	18.2	0	3.1	1.5	4.1
Michelstadt-Vielbrunn	2021-09-18	11	14.9	19.6	0	9.6	2.2	6.7
Michelstadt-Vielbrunn	2021-09-19	9.7	11.6	15.6	0	1	3.3	7.4
Michelstadt-Vielbrunn	2021-09-20	8.8	10.6	13.4	0	0.5	2.8	6.7
Michelstadt-Vielbrunn	2021-09-21	8.3	11.1	15	0	7.5	2.1	7.2
Michelstadt-Vielbrunn	2021-09-22	8.5	12.3	16.6	0	8.4	1.5	4.8
Michelstadt-Vielbrunn	2021-09-23	8.8	14.9	20.3	0	10.4	3.1	10
Michelstadt-Vielbrunn	2021-09-24	11.5	14.7	18.6	0	3.8	2.9	8.1
Michelstadt-Vielbrunn	2021-09-25	10.6	16.5	21.5	2.1	10.4	1.7	5.3
Michelstadt-Vielbrunn	2021-09-26	12.3	16.7	20.4	0.1	4.3	2.5	7.5
Michelstadt-Vielbrunn	2021-09-27	11	16.2	19.7	5.6	3.6	3.1	10.2
Michelstadt-Vielbrunn	2021-09-28	9.5	11.9	15.5	0	7.2	2.1	7
Michelstadt-Vielbrunn	2021-09-29	7.5	11.2	15.2	2.2	3.7	4.2	12.9
Michelstadt-Vielbrunn	2021-09-30	6.3	9.2	13.4	0	7.3	3	7.7
Michelstadt-Vielbrunn	2021-10-01	5.7	11.6	17.4	0	9.7	3	7.5
Michelstadt-Vielbrunn	2021-10-02	9.8	15.2	18.5	0	7.8	4	9.9
Michelstadt-Vielbrunn	2021-10-03	11.5	16.4	18.5	7.7	0	5.2	10.4
Michelstadt-Vielbrunn	2021-10-04	9.8	10.7	12.3	6.6	0.1	2.2	6.5
Michelstadt-Vielbrunn	2021-10-05	9.4	11.1	14.8	1.5	2.2	3	10.6
Michelstadt-Vielbrunn	2021-10-06	8	9.1	11.5	4	2.2	4.7	11.6
Michelstadt-Vielbrunn	2021-10-07	8.3	9.7	12.9	0	2.7	2.1	6.1
Michelstadt-Vielbrunn	2021-10-08	6.6	10	14.5	0	5.7	3.9	9.7
Michelstadt-Vielbrunn	2021-10-09	4.9	8.6	13.4	0	9.5	3.1	7.4
Michelstadt-Vielbrunn	2021-10-10	2.2	7.6	12.6	0	9.1	2.4	6.1
Michelstadt-Vielbrunn	2021-10-11	6.4	7.8	10.3	1.1	1	2.4	5.3
Michelstadt-Vielbrunn	2021-10-12	4.8	7.5	9.8	7.4	0.1	3.4	10.9
Michelstadt-Vielbrunn	2021-10-13	4.4	6.3	8.7	1.3	1.5	2.5	5.8
Michelstadt-Vielbrunn	2021-10-14	6	8.4	11.2	0	0.5	3.3	8.8
Michelstadt-Vielbrunn	2021-10-15	5.9	9.3	12.8	0.9	4.1	3.2	9
Michelstadt-Vielbrunn	2021-10-16	5	7.2	10.9	0	6.7	2.2	5.4
Michelstadt-Vielbrunn	2021-10-17	4.7	7.5	10.6	0	0.7	1.6	3.7
Michelstadt-Vielbrunn	2021-10-18	4.1	6.8	9.6	0.7	1.3	2.3	6.2
Michelstadt-Vielbrunn	2021-10-19	4.6	11.4	15.1	3	0.9	4.9	12.5
Michelstadt-Vielbrunn	2021-10-20	12.8	14.6	16.7	21.6	1.9	6.5	14.2
Michelstadt-Vielbrunn	2021-10-21	4.3	9.9	14.4	3.8	1.1	7.8	26.3
Michelstadt-Vielbrunn	2021-10-22	2.6	5.7	9.1	0.2	6.3	4.7	14.6
Michelstadt-Vielbrunn	2021-10-23	2.5	6.3	10.2	0	2.1	2.1	6.7
Michelstadt-Vielbrunn	2021-10-24	-0.2	5.1	10.8	0	8.5	4.4	9.3
Michelstadt-Vielbrunn	2021-10-25	1.9	8.8	14.7	0.1	8	2.6	7.1
